sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,reprojected_r00_Wien_Bezirke_100m_1_1_Band_1,reprojected_r01_real_land_use2020_100m_b32_1_1_looseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_mediumresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_denseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_largeisolatedresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_office,reprojected_r01_real_land_use2020_100m_b32_1_1_commercial,reprojected_r01_real_land_use2020_100m_b32_1_1_businesscore,reprojected_r01_real_land_use2020_100m_b32_1_1_lowmixeduse,reprojected_r01_real_land_use2020_100m_b32_1_1_industrial,reprojected_r01_real_land_use2020_100m_b32_1_1_leisure,reprojected_r01_real_land_use2020_100m_b32_1_1_health,reprojected_r01_real_land_use2020_100m_b32_1_1_education,reprojected_r01_real_land_use2020_100m_b32_1_1_indoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_military,reprojected_r01_real_land_use2020_100m_b32_1_1_sewage,reprojected_r01_real_land_use2020_100m_b32_1_1_energy,reprojected_r01_real_land_use2020_100m_b32_1_1_water...55,reprojected_r01_real_land_use2020_100m_b32_1_1_construction,reprojected_r01_real_land_use2020_100m_b32_1_1_greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_non-greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_parking,reprojected_r01_real_land_use2020_100m_b32_1_1_railway,reprojected_r01_real_land_use2020_100m_b32_1_1_transport,reprojected_r01_real_land_use2020_100m_b32_1_1_park,reprojected_r01_real_land_use2020_100m_b32_1_1_outdoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_cemetery,reprojected_r01_real_land_use2020_100m_b32_1_1_fields,reprojected_r01_real_land_use2020_100m_b32_1_1_vineyards,reprojected_r01_real_land_use2020_100m_b32_1_1_nursery,reprojected_r01_real_land_use2020_100m_b32_1_1_forest,reprojected_r01_real_land_use2020_100m_b32_1_1_meadow,reprojected_r01_real_land_use2020_100m_b32_1_1_water...70,reprojected_r02_dem_mean_100m_b1_1_1_Band_1,reprojected_r04_imp2018_100m_b1_1_1_Band_1,reprojected_r05_treecover2018_100m_b1_COG_1_1_Band_1,reprojected_r06_protected_area_100m_b1_1_1_Band_1,reprojected_r07_Wien_water_areas_grid100m_1_1_Band_1,reprojected_r08_Wien_buildings_area_ha_100m_b1_1_1_Band_1,reprojected_r09_Wien_build_volume_i_grid100m_1_1_Band_1,reprojected_r10_vineyard_100m_b1_1_1_Band_1
VCFC_216,VCF24A022,2024-09-29,272,48.21183,16.39246,0,0,0,0,0,1,16,5,0,0,0,0,0,-0.148464564,0.08434138,137.89676,70.73074,101684.3,0.592406655,10.0984457,15.841093,14.27861,738.0645,7297200,18.629606,228.347626,670910.1,20.523682,12.416766,3.200159367,20091.093,2.98427581787109,0,0,57.5556983947754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55119514465332,24.6307067871094,0,5.3049635887146,0,2.41724729537964,0,0,0,0,0,0,0,1.12801480293274,161.569488525391,17.1877613067627,0.251912266016006,0,0.880398094654083,0.422400951385498,9.92906379699707,0
VCFC_217,VCF24A010,2024-09-30,273,48.15257,16.37012,0,4,2,0,0,0,0,0,0,0,0,0,0,-0.02305972,0.02816896,148.49101,70.91054,101695.9,-0.008253433,9.9190152,15.551115,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,20.5216,11.100384,1.721807646,21970.996,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_218,VCF24A010,2024-09-30,273,48.15257,16.37012,5,5,0,0,0,0,3,0,0,0,0,0,0,-0.02305972,0.02816896,148.49101,70.91054,101695.9,-0.008253433,9.9190152,15.551115,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,20.5216,11.100384,1.721807646,21970.996,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_219,VCF24A019,2024-09-30,273,48.20722,16.37597,4,0,0,0,0,0,0,0,0,0,0,0,0,0.166739528,0.0376347,145.62431,68.17589,101700.9,0.133034601,9.9198426,16.187526,14.58838,756.961,7310318,18.912287,239.077026,669274.1,21.009978,12.698017,1.826968845,22106.72,1,0,0,59.3672256469727,0,18.9659767150879,0,0,0,0,0,0,0.0732448846101761,0,0,0,0,0,0,0,20.5935516357422,0,0,0,0,0,0,0,0,0,0,0,0,168.851684570312,19.1299095153809,0,0,0,0.603747248649597,23.215389251709,0
VCFC_220,VCF24A149,2024-10-01,274,48.16594,16.32444,0,0,0,0,0,0,0,5,0,0,0,0,0,0.311743726,0.03378465,138.89313,72.07698,101610,0.059622091,9.8008013,15.188399,13.52439,780.4857,7278145,12.68105,43.138515,430111.7,20.936895,10.780174,0.870791359,22182.951,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_221,VCF24A003,2024-09-05,248,48.24752,16.439,0,0,0,0,0,0,3,0,0,0,0,0,0,-0.192848499,0.006407372,215.38488,55.28236,101547.2,-0.070968309,14.6503656,25.226973,13.7387,721.7471,7329652,18.098564,225.966751,672689.6,32.023615,18.182736,0.013333334,36950.635,22,0,0,50.8202590942383,1.30788099765778,0,0,0,2.11750340461731,0,0,0,0,0,0,0,0,0,0,0,27.7584896087646,0,0,0,16.0226173400879,0,0,0,0,0,0,0,0,160.52375793457,13.2346849441528,0.752279460430145,0,0,0.263239711523056,4.70637655258179,0
VCFC_222,VCF24A004,2024-09-29,272,48.22681,16.16493,11,0,0,0,0,0,11,3,0,0,0,0,0,0.526909022,0.1322037,138.42949,77.91199,101710.1,0.431009585,10.0553663,14.182734,12.19812,1046.7411,6747730,16.231016,427.401672,637133,19.00081,9.819322,7.26532117,19043.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_223,VCF24A014,2024-10-02,275,48.25268,16.33831,6,0,0,0,0,0,14,1,0,0,0,0,0,0.110651318,0.04712375,130.04552,73.76516,101536.4,0.43435353,9.5257,14.448785,13.25449,864.317,7240516,12.435042,46.237694,429137.1,20.255122,10.761813,1.259231567,20801.745,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_224,VCF24A129,2024-10-02,275,48.22174,16.37239,8,0,0,0,0,1,18,14,2,0,0,0,0,0.119212779,0.0592276,128.55002,70.93936,101533.9,0.264685091,9.5791797,15.183049,14.37381,755.4401,7364048,13.37389,40.764618,450267.6,21.133334,12.205101,1.115811507,21131.556,2,0,0,66.0941925048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4709930419922,0.398577570915222,0,0,0,0,0,0,0,0,0,0,0,162.526458740234,15.4221153259277,0.078289270401001,0,0,0.495250642299652,13.2182512283325,0
VCFC_225,VCF24A001,2024-10-04,277,48.29099,16.33058,71,3,0,0,0,0,21,0,0,0,0,0,0,-0.060841897,0.1007071,110.02026,77.43646,101418.4,0.575310749,9.3174263,13.48212,13.11834,870.5637,6911278,12.332876,48.689484,389905.8,18.75825,10.108349,2.187318693,16006.438,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.799850463867,17.1036357879639,6.75534534454346,0,0,0,0.0123457293957472,0
VCFC_226,VCF24A055,2024-10-06,279,48.26137,16.38409,33,0,1,0,0,4,3,5,1,0,0,0,0,-0.402687503,0.07944441,100.62155,77.55119,101302.1,0.692723407,9.1443242,13.25078,13.79656,777.5774,7344424,12.796611,42.831142,428786.8,18.300796,10.607383,1.955494884,12999.73,21,20.7657260894775,0,54.6549644470215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3464946746826,0,0,0,0,0,0,0,0,0,0,0,0,162.68977355957,26.154504776001,0.498000413179398,0,0,0.29580882191658,3.59811115264893,0
VCFC_227,VCF24A054,2024-10-06,279,48.23861,16.38297,28,0,0,0,0,5,24,49,0,0,0,0,0,-0.462557116,0.08059976,100.05044,76.71048,101301.9,0.876655129,9.0858256,13.358445,13.93061,754.6767,7336334,12.930607,41.096653,441680.5,18.393379,10.797299,1.876038531,12890.101,20,0,0,31.7477951049805,0,0,0,0,0,0,0,0,0.379187047481537,0,0,0,0,0,0,1.2471798658371,32.9595794677734,0,8.1518383026123,0,23.6526031494141,0,0,0,0,0,0,0,0,163.084289550781,32.2672843933105,4.19217538833618,0,0,0.219378784298897,5.66375017166138,0
VCFC_228,VCF24A131,2024-10-04,277,48.21012,16.41283,0,0,0,0,0,2,4,10,0,0,0,0,0,-0.088035119,0.08125746,109.34865,73.13636,101408.8,0.759668552,9.1728744,14.301505,13.79105,723.943,7279606,12.79105,39.671272,421796.9,19.432568,10.809114,1.827799105,16844.663,2,0,0,0,0.791883885860443,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3485355377197,0,0.148478224873543,21.7782936096191,0,0,0,35.5332260131836,0,0,0,0,10.7413902282715,0,0,159.229431152344,29.5490264892578,12.22438621521,11.373236656189,0,0.192677199840546,2.8000283241272,0
VCFC_229,VCF24A160,2024-10-07,280,48.3427,16.40195,19,0,0,0,0,0,3,0,0,0,0,0,0,0.092045148,0.0884554,96.12004,81.86411,101282.9,0.331954752,9.1153505,12.355135,13.05845,775.9929,7236271,12.2959,43.718227,427516.9,17.17431,9.499391,2.006893971,12527.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_230,VCF24A067,2024-10-08,281,48.29614,16.564,0,0,0,0,0,0,16,7,0,0,0,0,0,0.008964562,0.08264698,101.1279,79.88799,101222.2,0.318187164,9.277827,12.946163,13.39325,666.0167,7501088,12.402946,37.350151,435915.9,17.619162,9.831101,2.142218326,11312.457,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.605392456055,11.66881275177,1.6600261926651,0,0,0,0.0123457293957472,0
VCFC_231,VCF24A009,2024-10-09,282,48.43389,16.47867,40,8,0,0,0,1,21,0,0,0,0,0,0,-0.057542484,0.1157801,92.62059,82.99339,101163.9,0.156673706,9.1911452,12.226625,13.09008,730.5518,7261222,12.168897,42.675167,422359.1,17.063576,9.577752,2.19698858,11458.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_232,VCF24A009,2024-10-09,282,48.43389,16.47867,23,8,0,0,0,0,16,0,0,0,0,0,0,-0.057542484,0.1157801,92.62059,82.99339,101163.9,0.156673706,9.1911452,12.226625,13.09008,730.5518,7261222,12.168897,42.675167,422359.1,17.063576,9.577752,2.19698858,11458.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_233,VCF24A159,2024-10-11,284,48.23098,16.46349,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.352441862,0.08884625,102.21272,78.27448,101271.6,0.86226227,8.4684695,12.384926,13.59503,703.1818,7349936,12.595325,38.982063,427939.1,17.114196,9.913403,2.545622221,10974.426,22,33.4697418212891,34.3347587585449,6.83186149597168,0,0,0,0,0,8.80776119232178,0,0,0,0,0,0,0,0,4.20422267913818,0,8.36120700836182,0,1.85417830944061,0,0,0,0,0,0,0,0,0,0,158.640518188477,15.4633922576904,3.37661981582642,0,0,0.163911804556847,1.42122280597687,0
VCFC_234,VCF24A157,2024-10-10,283,48.17803,16.27124,0,0,0,0,0,0,3,14,0,0,0,0,0,-0.465784448,0.1008214,97.53676,82.41249,101221.8,1.201913574,8.8719053,11.967042,13.00343,845.9518,7156368,12.347727,47.113598,409209.8,17.128249,8.937857,3.049993264,10313.784,13,1.23161292076111,70.0347442626953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82629013061523,19.7711391448975,0,0,0,0,0,0,0,0,0,0,0,0,232.726928710938,11.4887247085571,5.75850296020508,0,0,0.226328179240227,19.9022483825684,0
VCFC_235,VCF24M010,2024-10-12,285,48.26103,16.33822,2,10,0,0,0,1,0,0,0,0,0,0,0,-0.430334958,0.106713,96.13782,82.73869,101287.5,1.39559882,8.2755435,11.28011,12.89601,880.5118,7090856,12.184943,47.365177,415680,15.852511,8.567422,2.842118733,12074.538,19,0.44748666882515,0,0,0,0,0,0,4.23316860198975,0,0,0,0,0,0,0,0,0,0,0,15.7849168777466,0,0,0,0,0,0,0,72.7306518554688,0,0,4.67785215377808,0,270.431274414062,34.7835731506348,3.10062766075134,88.9635772705078,0,0.0113899204879999,1.36761462688446,72.7306518554688
VCFC_236,VCF24M010,2024-10-12,285,48.26103,16.33822,86,18,0,0,0,0,0,0,0,0,0,0,0,-0.430334958,0.106713,96.13782,82.73869,101287.5,1.39559882,8.2755435,11.28011,12.89601,880.5118,7090856,12.184943,47.365177,415680,15.852511,8.567422,2.842118733,12074.538,19,0.44748666882515,0,0,0,0,0,0,4.23316860198975,0,0,0,0,0,0,0,0,0,0,0,15.7849168777466,0,0,0,0,0,0,0,72.7306518554688,0,0,4.67785215377808,0,270.431274414062,34.7835731506348,3.10062766075134,88.9635772705078,0,0.0113899204879999,1.36761462688446,72.7306518554688
VCFC_237,VCF24M011,2024-10-12,285,48.25405,16.31076,69,30,0,0,0,0,0,0,0,0,0,4,0,-0.353129588,0.108434,96.15477,84.3238,101294,1.828167366,8.3615239,11.073333,12.61957,919.7615,7094968,12.010236,48.555794,410744.5,15.675515,8.269313,2.921082545,11883.212,19,4.05852842330933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4418172836304,0,0,0,0,0.549871206283569,0,0,76.2826538085938,0,0,2.6696035861969,0,284.177673339844,31.8922824859619,0.903347134590149,79.8517150878906,0,0.00746970484033227,1.08192491531372,76.2826538085938
VCFC_238,VCF24A163,2024-10-13,286,48.29387,16.32459,6,0,0,0,0,0,6,0,0,0,0,0,0,-0.047853024,0.138458,91.89382,84.33016,101247.9,0.862944675,8.6486788,11.359138,13.33085,883.4036,6968676,12.491674,49.493057,389096.1,16.290782,8.555502,3.003862085,11422.189,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.779769897461,8.78997898101807,4.54949474334717,0,0,0,0.0123457293957472,0
VCFC_239,VCF24A084,2024-10-13,286,48.29387,16.29527,121,4,0,0,0,1,6,1,0,0,0,0,0,0.191931582,0.1487361,92.88442,85.80921,101250,1.134884434,8.5657833,11.003117,12.79534,946.0264,6789198,12.151192,52.623383,374571.2,15.936762,8.041031,3.18624116,11274.88,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.712966918945,61.5419120788574,20.177942276001,0,0,0,0.0123457293957472,0
VCFC_240,VCF24A004,2024-10-13,286,48.22681,16.16493,8,0,0,0,0,0,1,0,0,0,0,0,0,0.242011358,0.1440017,96.36679,87.47282,101261.1,0.996129566,8.5759698,10.717199,12.19812,1046.7411,6747730,11.796357,56.254288,393526.1,15.587611,7.288806,3.416892483,11391.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_241,VCF24A019,2024-10-12,285,48.20722,16.37597,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.496594246,0.08701284,98.9113,77.06915,101287.8,1.232561831,8.5165089,12.634919,14.58838,756.961,7310318,13.561987,41.029442,439497.5,16.960221,10.430116,2.462242434,12542.223,1,0,0,59.3672256469727,0,18.9659767150879,0,0,0,0,0,0,0.0732448846101761,0,0,0,0,0,0,0,20.5935516357422,0,0,0,0,0,0,0,0,0,0,0,0,168.851684570312,19.1299095153809,0,0,0,0.603747248649597,23.215389251709,0
VCFC_242,VCF24A091,2024-10-13,286,48.18725,16.34937,0,0,0,0,0,0,26,5,0,0,0,0,0,-0.082312461,0.07904085,98.88266,78.33311,101245.8,1.049738905,8.6354613,12.487644,14.11074,776.5085,7285809,13.176843,42.195194,444338,16.730993,9.5353,2.572900153,12097.921,5,0,0,69.2872009277344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7127990722656,0,0,0,0,0,0,0,0,0,0,0,0,179.167938232422,15.9806928634644,0.15521964430809,0,0,0.533782124519348,21.8148155212402,0
VCFC_243,VCF24A142,2024-10-13,286,48.25192,16.32059,2,0,0,0,0,0,10,1,0,0,0,0,0,-0.200812302,0.1064364,95.26177,83.79008,101246.5,1.467262826,8.4857102,11.286114,12.8759,898.6568,7187462,12.175533,47.558205,420245.7,15.834969,8.195746,2.901699754,11700.431,19,0,54.4251136779785,0,0,0,0,0,0,0,20.9100341796875,0,0,0,0,0,0,0,0,0,22.9968013763428,0,0,0,0,0,0,0,0,0,0.545245945453644,0,0,251.79411315918,54.3381118774414,13.4664430618286,0,0,0.209027171134949,22.3900680541992,0
VCFC_244,VCF24A149,2024-10-13,286,48.16594,16.32444,0,0,0,0,0,0,2,1,0,0,0,0,0,-0.201624816,0.09308042,99.79085,80.64818,101245.7,1.041389206,8.5244162,11.929889,13.52439,780.4857,7278145,12.68105,43.138515,430111.7,16.551435,8.651849,2.635491489,12030.608,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_245,VCF24A006,2024-10-11,284,48.23286,16.29051,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.83053182,0.1024045,99.38431,84.46242,101301.9,1.588044852,8.4189251,11.122725,12.62921,913.4418,7043172,12.060353,48.197834,421025.2,16.100211,8.81441,3.074242452,10172.063,17,0.624989688396454,4.62406444549561,49.0453758239746,0,0,0,0,13.0627794265747,0,3.7861967086792,0,0,0,0,0,0,0,0,0.304307192564011,23.4851016998291,0,0,0,0,0,0,0,0,0,1.14521896839142,0,0,253.149810791016,8.84836196899414,4.79287338256836,1.23181962966919,0,0.273096770048141,29.9640808105469,0
VCFC_246,VCF24A080,2024-10-15,288,48.22254,16.32882,7,0,0,0,0,1,2,16,0,0,0,0,0,-0.266182176,0.08895116,96.27235,81.91276,101324.1,1.018603713,8.6715252,11.820084,13.79721,823.1294,7313541,12.896675,43.247852,449256.7,16.443305,9.401514,2.748832876,11157.113,17,0,0,54.8706092834473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.243766784668,0,0,0,0.159425243735313,1.83800768852234,0,0,0,0,0,0,0,205.27067565918,16.2176837921143,0.0209024194628,0,0,0.463709205389023,30.6732444763184,0
VCFC_247,VCF24A030,2024-10-15,288,48.18828,16.30546,1,0,0,0,0,0,5,2,0,0,0,0,0,-0.152055648,0.09516509,95.8938,81.71611,101327.4,0.95100822,8.6986816,11.892721,13.46038,811.017,7228854,12.675607,43.79068,422848.6,16.448267,8.841557,2.800457611,10727.885,14,0,0,33.1515159606934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0652847290039,0,0,0,29.9978828430176,0,0,0,0,0,0,0,15.9000806808472,190.192077636719,24.1207828521729,14.4664630889893,0,0.248877361416817,0.205010205507278,10.286078453064,0
VCFC_248,VCF24A128,2024-10-15,288,48.2073,16.52647,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.097069254,0.0865497,94.19854,80.04861,101335.4,0.598785598,8.6425748,12.147468,13.3,685.3202,7412978,12.388921,37.467701,435887,16.518742,8.754052,2.405871057,11600.024,22,44.0195655822754,13.5401391983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91734075546265,0,0,0,0,0,0,34.5229568481445,0,0,0,0,0,156.110168457031,6.80623054504395,1.83724927902222,27.3768291473389,0,0.135445147752762,0.462630659341812,0
VCFC_249,VCF24A066,2024-10-15,288,48.20153,16.39083,5,15,0,0,0,0,1,0,0,0,0,0,0,-0.100772078,0.09140958,94.96721,77.95747,101321.1,0.885681603,8.6152762,12.519892,14.29507,741.491,7299603,13.298579,40.6105,430920.2,16.760936,9.983744,2.564410111,11079.188,3,0,0,33.166431427002,0.360383898019791,0,1.05831372737885,21.1840782165527,0,0,6.78409767150879,0,9.71321678161621,0,0,0,0,0,0,0,25.2244739532471,0,0,0,0.509006440639496,0,0,0,0,0,0,0,0,169.710525512695,17.3384246826172,0.587683081626892,0,0,0.490502953529358,14.1688718795776,0
VCFC_250,VCF24A162,2024-10-16,289,48.19354,16.36931,3,0,0,0,0,3,14,0,0,0,0,0,0,0.261518632,0.07132038,97.71175,76.84892,101424.1,0.544035314,8.5701981,12.67549,14.50556,763.8929,7268427,13.509159,41.692444,438102.4,16.488086,10.330128,2.618217131,12068.864,4,0,0,58.9765396118164,0,0,0,0,0,0,0.0123027553781867,0,8.19603061676025,0,0,0,0,0,0,0.206712424755096,24.0182552337646,0,0,0,7.37114477157593,0,0,0,0,0,0,0,0,176.379531860352,16.6017265319824,4.69713354110718,0,0,0.426132440567017,17.743278503418,0
VCFC_251,VCF24A010,2024-10-15,288,48.15257,16.37012,16,0,0,0,0,0,0,0,0,0,0,0,0,0.110825043,0.09888024,96.42918,79.43809,101317,0.830300097,8.5080317,12.117951,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.482766,8.87229,2.614790893,11155.933,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_252,VCF24A082,2024-10-14,287,48.30174,15.89634,296,0,0,0,0,1,2,0,0,0,0,0,0,0.097236545,0.1268028,90.32333,85.55626,101268.1,1.242567166,8.6980696,11.164116,13.06452,851.2673,7057580,12.464524,44.339054,440359.6,16.424908,7.844882,2.722581923,11858.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_253,VCF24A128,2024-10-21,294,48.2073,16.52647,7,0,0,0,0,0,0,0,0,0,0,0,0,1.265158958,0.03167642,104.66879,74.21599,101884.4,-0.997187549,7.6615476,12.314594,13.3,685.3202,7412978,12.388921,37.467701,435887,16.928809,8.32567,0.945365431,18732.417,22,44.0195655822754,13.5401391983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91734075546265,0,0,0,0,0,0,34.5229568481445,0,0,0,0,0,156.110168457031,6.80623054504395,1.83724927902222,27.3768291473389,0,0.135445147752762,0.462630659341812,0
VCFC_254,VCF24A005,2024-10-22,295,48.20219,16.29594,0,0,0,0,0,0,4,16,0,0,0,0,0,1.011212054,0.04193382,103.38437,79.35441,102043.1,-0.514438504,7.8690847,11.509324,13.20311,845.4929,7228574,12.471852,45.045708,434484.7,16.756864,8.505219,1.260737438,18136.213,14,0.320346504449844,0,70.6275787353516,0,0,0,0,0,0,0,0,0,0,1.04841947555542,0,0,0,0,16.1414642333984,9.86360454559326,0,0,0,0,0,0,0,0,0,0,0,0,254.422500610352,12.3379077911377,4.37090253829956,0,0,0.250604093074799,29.8070106506348,0
VCFC_255,VCF24A084,2024-10-17,290,48.29387,16.29527,108,4,0,0,0,0,6,0,0,0,0,0,0,0.796758657,0.1375218,101.10431,84.35965,101475.5,0.412881084,8.3948326,11.08524,12.79534,946.0264,6789198,12.151192,52.623383,374571.2,15.772477,8.240484,3.00328669,11440.573,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.712966918945,61.5419120788574,20.177942276001,0,0,0,0.0123457293957472,0
VCFC_256,VCF24A157,2024-10-22,295,48.17803,16.27124,0,0,0,0,0,0,0,24,0,0,0,0,0,0.947263382,0.04570676,104.44064,79.54231,102041.5,-0.610205166,7.8850438,11.490546,13.00343,845.9518,7156368,12.347727,47.113598,409209.8,16.790211,8.189562,1.346254353,17191.638,13,1.23161292076111,70.0347442626953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82629013061523,19.7711391448975,0,0,0,0,0,0,0,0,0,0,0,0,232.726928710938,11.4887247085571,5.75850296020508,0,0,0.226328179240227,19.9022483825684,0
VCFC_257,VCF24A010,2024-10-22,295,48.15257,16.37012,0,1,2,0,0,0,0,0,0,0,0,0,0,2.761319841,0.04729476,100.11855,75.74591,102036.4,-1.818570618,7.6793575,11.998831,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.837346,8.823939,1.175794886,18018.025,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
